"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,1218,"Monroe County","IN","Bloomington",432,189700,0.00636604774535809,0.0144385026737968,0.131861575178998,0.0568206906382804,0.0370083504495526,"2019-03","2019-Q1",189700,0,"2019-03"
2019-03-31,3164,"Hampton City","VA","Virginia Beach-Norfolk-Newport News",433,168300,0.00297973778307509,0.00778443113772455,0.0837089504185448,0.0355912941678573,-0.00406677724614746,"2007-12","2007-Q4",183200,-0.0813318777292576,"2006-03"
2019-03-31,494,"Ector County","TX","Odessa",434,174100,0.0116211504938989,0.0387828162291169,0.185159972770592,0.0593455629367716,0.0526720822086317,"2019-03","2019-Q1",174100,0,"2019-03"
2019-03-31,2266,"Florence County","SC","Florence",435,121800,0.00661157024793388,0.0269814502529511,0.0192468619246862,0.0305218420184143,0.0131341589109193,"2019-03","2019-Q1",121800,0,"2019-03"
2019-03-31,1930,"Midland County","TX","Midland",436,263700,0.00648854961832061,0.0296759078484967,0.210743801652893,0.0726539718369461,0.0601071061691112,"2019-03","2019-Q1",263700,0,"2019-03"
2019-03-31,1703,"Fayette County","PA","Pittsburgh",437,90400,0.00332963374028857,0.00892857142857143,0.0585480093676815,0.0315386240351185,0.0225934657700622,"2019-03","2019-Q1",90400,0,"2019-03"
2019-03-31,2923,"Dorchester County","SC","Charleston-North Charleston",438,214100,0.00328022492970947,0.0137310606060606,0.0667663178873941,0.064547346879444,0.0270788150432906,"2019-03","2019-Q1",214100,0,"2019-03"
2019-03-31,255,"Napa County","CA","Napa",439,681400,0.00191148360535215,0.0126318918115619,0.0468581963435244,0.0737968830172613,0.038995343058484,"2019-03","2019-Q1",681400,0,"2019-03"
2019-03-31,1575,"Calhoun County","MI","Battle Creek",440,97700,0.00102459016393443,-0.00812182741116751,0.0783664459161148,0.0886260967927253,0.0253000786653266,"2018-12","2018-Q4",98500,-0.00812182741116751,"2018-11"
2019-03-31,2572,"Tazewell County","IL","Peoria",441,118700,-0.000841750841750842,0.000843170320404722,0.0277056277056277,0.00340433409191565,0.00256314599802265,"2018-09","2018-Q3",120100,-0.0116569525395504,"2018-06"
2019-03-31,2900,"Chautauqua County","NY","Jamestown-Dunkirk-Fredonia",442,81700,0.00245398773006135,0.0199750312109863,-0.00849514563106796,0.0153721223252516,0.00845892049425978,"2018-04","2018-Q2",82400,-0.00849514563106796,"2018-02"
2019-03-31,2351,"Humboldt County","CA","Eureka-Arcata-Fortuna",443,292900,0.000683293474547318,0,0.034982332155477,0.0644847404161117,0.0231869403799421,"2018-10","2018-Q4",296100,-0.01080715974333,"2018-08"
2019-03-31,2207,"Coconino County","AZ","Flagstaff",444,360500,0.00417827298050139,0.0169252468265162,0.0634218289085546,0.0729647665742574,0.0226716129353821,"2019-03","2019-Q1",360500,0,"2019-03"
2019-03-31,2001,"Robeson County","NC","Lumberton",445,74500,-0.00267737617135207,-0.00534045393858478,0.0376044568245125,0.0374159399113521,0.00539137954863711,"2018-09","2018-Q3",76200,-0.0223097112860892,"2018-07"
2019-03-31,2401,"Marathon County","WI","Wausau",446,146100,0.00343406593406593,0.00343406593406593,0.0594633792603336,0.0477637560926323,0.0190288616225591,"2019-03","2019-Q1",146100,0,"2019-03"
2019-03-31,1289,"Orange County","NC","Durham-Chapel Hill",447,298000,0.00472016183412003,0.0163710777626194,0.0448807854137447,0.041307839598888,0.0205288095028848,"2019-03","2019-Q1",298000,0,"2019-03"
2019-03-31,1854,"Lebanon County","PA","Lebanon",448,172100,0.0023296447291788,0.00349854227405248,0.0342548076923077,0.0252850369109705,0.00416106853391729,"2019-03","2019-Q1",172100,0,"2019-03"
2019-03-31,1671,"Douglas County","GA","Atlanta-Sandy Springs-Roswell",449,169000,0.00237247924080664,0.015015015015015,0.124417831004657,0.108222873847792,0.0342319342124073,"2019-03","2019-Q1",169000,0,"2019-03"
2019-03-31,3077,"Washington County","WI","Milwaukee-Waukesha-West Allis",450,246400,0,0.00489396411092985,0.0453966907085278,0.0530291246133203,0.0194133870308693,"2019-03","2019-Q1",246400,0,"2019-03"
2019-03-31,1901,"Madison County","IN","Indianapolis-Carmel-Anderson",451,96200,0.00312825860271116,0.00944386149003148,0.150717703349282,0.0740685535860195,0.0168457240564814,"2019-03","2019-Q1",96200,0,"2019-03"
2019-03-31,1992,"Rapides Parish","LA","Alexandria",452,126200,-0.0217054263565891,-0.0163678877630553,0.10507880910683,0.0611366222930552,0.0224234927388192,"2019-01","2019-Q1",129900,-0.0284834488067744,"2018-11"
2019-03-31,2524,"Sandoval County","NM","Albuquerque",453,206800,0.0053475935828877,0.0207305034550839,0.0676303562209603,0.0487514782836187,0.00782135485765778,"2019-03","2019-Q1",206800,0,"2019-03"
2019-03-31,2712,"Guadalupe County","TX","San Antonio-New Braunfels",454,233800,0.00343347639484979,0.0165217391304348,0.0555304740406321,0.0629475759834306,0.0344056658924985,"2019-03","2019-Q1",233800,0,"2019-03"
2019-03-31,1423,"Taylor County","TX","Abilene",455,131000,0.00460122699386503,0.00924499229583975,0.0421638822593477,0.0723087871771488,0.0390632473249135,"2019-03","2019-Q1",131000,0,"2019-03"
2019-03-31,2095,"Wichita County","TX","Wichita Falls",456,90800,-0.00329308452250274,-0.00656455142231947,0.0783847980997625,0.0367721643422925,0.0118618715973413,"2018-12","2018-Q4",91400,-0.00656455142231947,"2018-10"
2019-03-31,1634,"Cochise County","AZ","Sierra Vista-Douglas",457,147000,0.00547195622435021,0.0201249132546843,0.09375,0.0422931555701311,-0.00425256235525762,"2006-05","2006-Q2",171800,-0.144353899883586,"2005-09"
2019-03-31,2628,"Berkshire County","MA","Pittsfield",458,213800,0.00375586854460094,0.00754005655042413,0.0743718592964824,0.0361698088374107,0.0100262782783818,"2019-03","2019-Q1",213800,0,"2019-03"
2019-03-31,2890,"Black Hawk County","IA","Waterloo-Cedar Falls",459,127400,0.0031496062992126,0.00552486187845304,-0.030441400304414,0.0198058261302942,0.0194282659090559,"2018-01","2018-Q1",133100,-0.0428249436513899,"2017-11"
2019-03-31,1819,"Johnson County","IA","Iowa City",460,222700,0.00360522757999099,0.00723654454997739,0.0416276894293732,0.0430298482796689,0.031509906469926,"2019-03","2019-Q1",222700,0,"2019-03"
2019-03-31,711,"Scott County","MN","Minneapolis-St. Paul-Bloomington",461,293700,0.00547757617254365,0.0215652173913043,0.058759913482336,0.055488893250494,0.0292678095749264,"2019-03","2019-Q1",293700,0,"2019-03"
2019-03-31,2556,"Stafford County","VA","Washington-Arlington-Alexandria",462,333600,0.0009000900090009,0.00663850331925166,0.0233128834355828,0.0310528778831143,0.0195049407632653,"2006-01","2006-Q1",404500,-0.175278121137206,"2004-12"
2019-03-31,2729,"Hunterdon County","NJ","New York-Newark-Jersey City",463,374900,-0.0013319126265317,-0.0102956705385428,-0.0082010582010582,0.0148861708728925,-0.00176979364822716,"2007-01","2007-Q1",449600,-0.16614768683274,"2004-06"
2019-03-31,2958,"Livingston Parish","LA","Baton Rouge",464,160400,0.000623830318153462,0.0050125313283208,0.0275464445868033,0.0239479949486976,0.0113368161706799,"2019-03","2019-Q1",160400,0,"2019-03"
2019-03-31,960,"Coweta County","GA","Atlanta-Sandy Springs-Roswell",465,213200,0.00376647834274953,0.0147548786292242,0.0729743331655762,0.0767549840854356,0.0303517974077454,"2019-03","2019-Q1",213200,0,"2019-03"
2019-03-31,387,"Blair County","PA","Altoona",466,110800,-0.0237885462555066,-0.0546075085324232,-0.0657672849915683,0.0018148939776772,0.010612022026478,"2016-12","2016-Q4",121800,-0.090311986863711,"2015-01"
2019-03-31,3071,"Washington County","RI","Providence-Warwick",467,370800,0.00270416441319632,0.00733496332518337,0.0311457174638487,0.0500950775821003,0.0187957181001093,"2006-04","2006-Q2",387800,-0.0438370293965962,"2005-05"
2019-03-31,2844,"Sebastian County","AR","Fort Smith",468,114700,-0.00260869565217391,-0.0129087779690189,0.0427272727272727,0.0364514468704957,0.0100354258533257,"2018-11","2018-Q4",116300,-0.0137575236457438,"2018-10"
2019-03-31,335,"Wood County","OH","Toledo",469,141600,0.00354358610914245,0.00854700854700855,0.0481125092524056,0.0333126761821478,0.0177972038953393,"2019-03","2019-Q1",141600,0,"2019-03"
2019-03-31,1500,"Wright County","MN","Minneapolis-St. Paul-Bloomington",470,257200,0.00902314633189486,0.040453074433657,0.104810996563574,0.0747060781794753,0.0409958769004828,"2019-03","2019-Q1",257200,0,"2019-03"
2019-03-31,2506,"Richland County","OH","Mansfield",471,106200,0.0028328611898017,0.00854700854700855,0.0982419855222337,0.0580310183809005,0.0214406451238993,"2019-03","2019-Q1",106200,0,"2019-03"
2019-03-31,2221,"Comanche County","OK","Lawton",472,98400,0.00101729399796541,0.0218068535825545,0.182692307692308,0.0319052464780816,0.00851570776586219,"2019-03","2019-Q1",98400,0,"2019-03"
2019-03-31,2213,"Columbia County","GA","Augusta-Richmond County",473,197900,0.00253292806484296,0.0153925089789636,0.0493107104984093,0.0435649066944586,0.0128956413718606,"2019-03","2019-Q1",197900,0,"2019-03"
2019-03-31,2851,"Strafford County","NH","Boston-Cambridge-Newton",474,247500,0.00446428571428571,0.00938009787928222,0.0527435133985538,0.0594808095024064,0.0234994650868416,"2019-03","2019-Q1",247500,0,"2019-03"
2019-03-31,884,"Blount County","TN","Knoxville",475,183500,0.00492880613362541,0.0138121546961326,0.0467769537934969,0.0506981694925508,0.0205667779278551,"2019-03","2019-Q1",183500,0,"2019-03"
2019-03-31,3072,"Washington County","TN","Johnson City",476,153300,0.00196078431372549,0.00196078431372549,0.0485636114911081,0.0426639422860577,0.0212734833477282,"2019-03","2019-Q1",153300,0,"2019-03"
2019-03-31,794,"Wayne County","NC","Goldsboro",477,86400,0.00348432055749129,0.0188679245283019,0.0510948905109489,0.0142466277994955,0.00210755870610324,"2008-07","2008-Q3",86800,-0.00460829493087558,"2008-05"
2019-03-31,3193,"Spotsylvania County","VA","Washington-Arlington-Alexandria",478,259800,-0.00115340253748558,0.00502901353965184,-0.0218373493975904,0.0455791912474206,0.0188709673382101,"2006-05","2006-Q2",310900,-0.164361531038919,"2005-01"
2019-03-31,2364,"Kennebec County","ME","Augusta-Waterville",479,153600,0,-0.00324464633354964,0.0267379679144385,0.0419017829134545,0.0284740130643757,"2018-12","2018-Q4",154100,-0.00324464633354964,"2018-11"
2019-03-31,1296,"Oswego County","NY","Syracuse",480,109700,-0.00723981900452489,0.0271535580524345,0.10140562248996,0.0424753262665343,0.0251166473554167,"2019-02","2019-Q1",110500,-0.00723981900452489,"2019-01"
2019-03-31,3039,"Tangipahoa Parish","LA","Hammond",481,140000,0.00719424460431655,0.0101010101010101,0.126307320997586,0.0361916417281869,0.0134426905796656,"2019-03","2019-Q1",140000,0,"2019-03"
2019-03-31,1991,"Randall County","TX","Amarillo",482,171500,0.00175233644859813,0.00763807285546416,0.0350030175015087,0.0390589181157786,0.021896812681548,"2019-03","2019-Q1",171500,0,"2019-03"
2019-03-31,1972,"Pickens County","SC","Greenville-Anderson-Mauldin",483,158300,0.00189873417721519,0.0147435897435897,0.0703177822853279,0.0573160367032755,0.0247216760205418,"2019-03","2019-Q1",158300,0,"2019-03"
2019-03-31,394,"Boone County","KY","Cincinnati",484,202200,0.00247892910262766,0.011,0.0894396551724138,0.0544691313816568,0.0226663815605728,"2019-03","2019-Q1",202200,0,"2019-03"
2019-03-31,2097,"Windham County","CT","Worcester",485,174300,0.00230017251293847,0.00519031141868512,0.0589307411907655,0.0291154255860251,-0.00304643429938734,"2006-05","2006-Q2",209100,-0.166427546628407,"2004-10"
2019-03-31,2247,"Delaware County","IN","Muncie",486,91900,0.00327510917030568,0.00437158469945355,0.0992822966507177,0.03334223834017,0.00689184247898167,"2019-03","2019-Q1",91900,0,"2019-03"
2019-03-31,1118,"Jasper County","MO","Joplin",487,118700,0.00508044030482642,0.0223944875107666,0.177579365079365,0.0352948068133361,0.0182108169477886,"2019-03","2019-Q1",118700,0,"2019-03"
2019-03-31,1548,"Bossier Parish","LA","Shreveport-Bossier City",488,164100,0.0012202562538133,0.0036697247706422,-0.0102533172496984,0.0143715156136648,0.00963196931621857,"2018-03","2018-Q1",165800,-0.0102533172496984,"2017-09"
2019-03-31,1308,"Parker County","TX","Dallas-Fort Worth-Arlington",489,279100,0.00649116480346195,0.0101339124140427,0.0571969696969697,0.0878446329729545,0.0444319972001603,"2019-03","2019-Q1",279100,0,"2019-03"
2019-03-31,1393,"Skagit County","WA","Mount Vernon-Anacortes",490,357800,0.00873978009585565,0.0269804822043628,0.0975460122699387,0.0959510484298922,0.035061696208829,"2019-03","2019-Q1",357800,0,"2019-03"
2019-03-31,940,"Clarke County","GA","Athens-Clarke County",491,173600,0.000576368876080692,0.00115340253748558,0.0683076923076923,0.0703017857246222,0.0237358649357258,"2019-01","2019-Q1",173700,-0.000575705238917674,"2019-01"
2019-03-31,238,"Linn County","OR","Albany",492,253600,0.00435643564356436,0.0258899676375405,0.0992631122670134,0.108091173531273,0.0431621552931869,"2019-03","2019-Q1",253600,0,"2019-03"
2019-03-31,1203,"Mercer County","PA","Youngstown-Warren-Boardman",493,102900,0.00783545543584721,0.03003003003003,0.0597322348094748,0.0156771574129315,0.0168097969203289,"2019-03","2019-Q1",102900,0,"2019-03"
2019-03-31,2748,"Jefferson County","NY","Watertown-Fort Drum",494,128300,0.00785545954438335,-0.00696594427244582,-0.052437223042836,0.00814543914222376,0.0141336163864425,"2018-08","2018-Q3",139300,-0.0789662598707825,"2017-08"
2019-03-31,2394,"Lycoming County","PA","Williamsport",495,145900,0.000685871056241426,-0.0068073519400953,0.0252986647926915,0.0202257298518898,0.0279944432108163,"2018-11","2018-Q4",147400,-0.0101763907734057,"2018-10"
2019-03-31,2173,"Canadian County","OK","Oklahoma City",496,165300,0.000605326876513317,0.00486322188449848,0.0305486284289277,0.0302736032288782,0.0285860737301602,"2019-03","2019-Q1",165300,0,"2019-03"
2019-03-31,1835,"Kendall County","IL","Chicago-Naperville-Elgin",497,240200,-0.0020772746157042,-0.00538302277432712,0.0466230936819172,0.0473456212645262,0.0109571086828697,"2007-01","2007-Q1",253900,-0.0539582512800315,"2005-08"
2019-03-31,1762,"Harnett County","NC","Dunn",498,164100,0.00736648250460405,0.016728624535316,0.0621359223300971,0.0348020494806847,0.0170318062241031,"2019-03","2019-Q1",164100,0,"2019-03"
2019-03-31,2767,"La Crosse County","WI","La Crosse-Onalaska",499,176200,0.00113636363636364,0.0114810562571757,0.049434187016081,0.058184914200984,0.0289915109373136,"2019-03","2019-Q1",176200,0,"2019-03"
2019-03-31,797,"Wayne County","OH","Wooster",500,147600,0.00203665987780041,0.0102669404517454,0.074235807860262,0.0482806309218313,0.0244724694785468,"2019-03","2019-Q1",147600,0,"2019-03"
2019-03-31,1496,"Wilson County","TN","Nashville-Davidson--Murfreesboro--Franklin",501,286500,0.00385423966362999,0.0105820105820106,0.064659977703456,0.0902405636518859,0.0460739455634858,"2019-03","2019-Q1",286500,0,"2019-03"
2019-03-31,2371,"La Salle County","IL","Ottawa-Peru",502,98700,-0.00704225352112676,-0.0275862068965517,0.0601503759398496,0.0148212751928745,-0.0109606841627163,"2007-12","2007-Q4",117400,-0.159284497444634,"2005-02"
2019-03-31,1474,"Warren County","KY","Bowling Green",503,182500,0.00109709270433352,0.0066188637617209,0.0567458019687319,0.0599605447768983,0.0247621212311073,"2019-03","2019-Q1",182500,0,"2019-03"
2019-03-31,2363,"Kankakee County","IL","Kankakee",504,123700,0.000809061488673139,0.000809061488673139,0.0654608096468562,0.0178989222986552,-0.0016025980858172,"2005-12","2005-Q4",141300,-0.124557678697806,"2005-04"
2019-03-31,2260,"Faulkner County","AR","Little Rock-North Little Rock-Conway",505,150400,0.00400534045393859,0.0155300472653612,0.0561797752808989,0.0322959797045592,0.0194891664006533,"2019-03","2019-Q1",150400,0,"2019-03"
2019-03-31,422,"Cache County","UT","Logan",506,268200,0.00789177001127396,0.026406429391504,0.177865612648221,0.0683545692130141,0.0358376883278566,"2019-03","2019-Q1",268200,0,"2019-03"
2019-03-31,3249,"Saint Lawrence County","NY","Ogdensburg-Massena",507,77400,0.00259067357512953,0.0197628458498024,-0.0114942528735632,0.0157003162509384,0.0130320946534046,"2018-08","2018-Q3",82300,-0.0595382746051033,"2018-02"
2019-03-31,3040,"Terrebonne Parish","LA","Houma-Thibodaux",508,151300,0.00598404255319149,0.0209176788124157,0.105994152046784,0.030494287805519,0.0222615453099553,"2019-03","2019-Q1",151300,0,"2019-03"
2019-03-31,2370,"La Porte County","IN","Michigan City-La Porte",509,147300,-0.00540175557056043,-0.00674308833445718,0.131336405529954,0.0658170298321012,0.0175323142650872,"2019-01","2019-Q1",148800,-0.0100806451612903,"2018-12"
2019-03-31,1513,"Allegan County","MI","Holland",510,175700,0.00457404230989137,0.0126801152737752,0.0661407766990291,0.0760312757329233,0.0371490958503222,"2019-03","2019-Q1",175700,0,"2019-03"
2019-03-31,1673,"Douglas County","KS","Lawrence",511,208700,0.00481463649494463,0.00821256038647343,0.0858480749219563,0.0404081312600209,0.0142859272121221,"2019-03","2019-Q1",208700,0,"2019-03"
2019-03-31,620,"Macon County","IL","Decatur",512,75100,-0.00265604249667995,-0.00529801324503311,-0.0284605433376455,0.00651697853848154,-0.0250632126285451,"2010-02","2010-Q1",123700,-0.392886014551334,"2006-06"
2019-03-31,1590,"Carroll County","GA","Atlanta-Sandy Springs-Roswell",513,150900,0.00399201596806387,0.0195945945945946,0.0998542274052478,0.0988228130821449,0.0338230190086961,"2019-03","2019-Q1",150900,0,"2019-03"
2019-03-31,2855,"Tom Green County","TX","San Angelo",514,145300,0.00693000693000693,0.00902777777777778,0.0430725053840632,0.0433873079428275,0.0363213993435323,"2019-03","2019-Q1",145300,0,"2019-03"
2019-03-31,2434,"Missoula County","MT","Missoula",515,317200,0.00666455093621073,0.024216984178237,0.101006594932315,0.0563094741393158,0.0271745210016197,"2019-03","2019-Q1",317200,0,"2019-03"
2019-03-31,1889,"Lowndes County","GA","Valdosta",516,130700,0.000765696784073507,0.00538461538461538,0.0617384240454915,0.0203087760793366,-0.00345301603534187,"2008-02","2008-Q1",141000,-0.0730496453900709,"2006-07"
2019-03-31,1478,"Warren County","NJ","Allentown-Bethlehem-Easton",517,224000,0,-0.00267141585040071,0.00178890876565295,0.0225158770881784,-0.0129941645333562,"2006-08","2006-Q3",303000,-0.260726072607261,"2003-08"
2019-03-31,454,"Comal County","TX","San Antonio-New Braunfels",518,315000,0.00542610916054899,0.0112359550561798,0.0609632873021219,0.0664067634783143,0.0403931144714369,"2019-03","2019-Q1",315000,0,"2019-03"
2019-03-31,1952,"Ontario County","NY","Rochester",519,168700,0.0023767082590612,0.00716417910447761,0.0426452410383189,0.038148482851037,0.0216303765501673,"2019-03","2019-Q1",168700,0,"2019-03"
2019-03-31,323,"Vigo County","IN","Terre Haute",520,94000,0.0053475935828877,0.0184182015167931,0.136638452237001,0.0322637988958521,0.0143714668524149,"2019-03","2019-Q1",94000,0,"2019-03"
2019-03-31,2905,"Columbiana County","OH","Salem",521,87200,-0.0102156640181612,-0.0158013544018059,0.0595382746051033,0.0407913032132423,0.0147805879424325,"2019-01","2019-Q1",88800,-0.018018018018018,"2018-10"
2019-03-31,68,"Bay County","MI","Bay City",522,90100,-0.00221483942414175,-0.00441988950276243,0.0440324449594438,0.0370912516371886,0.00824173330182965,"2004-08","2004-Q3",115500,-0.21991341991342,"2004-03"
2019-03-31,493,"Eaton County","MI","Lansing-East Lansing",523,154500,0,-0.000646830530401035,0.0546075085324232,0.0539558254275994,0.0247414686554361,"2019-01","2019-Q1",154700,-0.00129282482223659,"2018-12"
2019-03-31,3151,"Androscoggin County","ME","Lewiston-Auburn",524,164700,0.00304506699147381,0.00980993255671367,0.0417457305502846,0.0418092681026443,0.0290403159052359,"2019-03","2019-Q1",164700,0,"2019-03"
2019-03-31,1678,"Douglas County","OR","Roseburg",525,202800,0.00148148148148148,0.0185836263184329,0.114285714285714,0.0752468709087146,0.0245656161427223,"2019-03","2019-Q1",202800,0,"2019-03"
2019-03-31,1411,"Sumter County","SC","Sumter",526,75100,-0.00923482849604222,0,0.160741885625966,0.062354326136006,0.0147043542931324,"2019-01","2019-Q1",75900,-0.0105401844532279,"2018-12"
2019-03-31,1253,"Navajo County","AZ","Show Low",527,201700,0.00548354935194417,0.028032619775739,0.123051224944321,0.0725618959233572,0.015408706835071,"2007-06","2007-Q2",229100,-0.119598428633784,"2006-07"
2019-03-31,2640,"Brunswick County","NC","Myrtle Beach-Conway-North Myrtle Beach",528,242500,0,0.0049730625777041,0.0589519650655022,0.0455317880262103,0.00521889263176845,"2006-09","2006-Q3",273900,-0.114640379700621,"2005-11"
2019-03-31,2623,"Ascension Parish","LA","Baton Rouge",529,203300,-0.0048947626040137,-0.00829268292682927,0.00993541977148535,0.0337626721701074,0.00753367141897909,"2019-01","2019-Q1",205300,-0.00974184120798831,"2018-10"
2019-03-31,1362,"Saline County","AR","Little Rock-North Little Rock-Conway",530,153500,0.00261267145656434,0.000651890482398957,-0.00839793281653747,0.0322084661729041,0.0169903695682292,"2018-01","2018-Q1",156300,-0.017914267434421,"2017-09"
2019-03-31,2719,"Henderson County","NC","Asheville",531,257800,0.00116504854368932,0.0145611963793782,0.0759599332220367,0.0845559235826025,0.0306613771663966,"2019-03","2019-Q1",257800,0,"2019-03"
2019-03-31,1697,"Fayette County","GA","Atlanta-Sandy Springs-Roswell",532,285000,-0.000350754121360926,0.00635593220338983,0.0803639120545868,0.0724399522661132,0.023784067995817,"2019-02","2019-Q1",285100,-0.000350754121360926,"2019-02"
2019-03-31,371,"Allen County","OH","Lima",533,97100,0.00206398348813209,0.0135699373695198,0.0910112359550562,0.0384668469239475,0.0144772760105563,"2019-03","2019-Q1",97100,0,"2019-03"
2019-03-31,1079,"Hardin County","KY","Elizabethtown-Fort Knox",534,148000,0.002710027100271,0.00886162235855487,0.0466760961810467,0.0472364980927855,0.0197579827989682,"2019-03","2019-Q1",148000,0,"2019-03"
2019-03-31,1657,"DeKalb County","IL","Chicago-Naperville-Elgin",535,169400,0.0029603315571344,0.0149790293588975,0.0515207945375543,0.0461340619411019,-0.00134768961814702,"2007-02","2007-Q1",194000,-0.12680412371134,"2003-08"
2019-03-31,3132,"Saint Marys County","MD","California-Lexington Park",536,279100,0.00143523501973448,0.00359582883854729,0.0186131386861314,0.0159251198762029,-0.000642652766987606,"2006-11","2006-Q4",335800,-0.168850506253722,"2005-04"
2019-03-31,1007,"Etowah County","AL","Gadsden",537,102000,-0.0087463556851312,-0.00970873786407767,0.0386965376782077,0.0413363631105752,0.00421367629883518,"2008-06","2008-Q2",105100,-0.0294957183634634,"2008-02"
2019-03-31,2892,"Bonneville County","ID","Idaho Falls",538,208200,0.00531144374698213,0.0271336951159349,0.135842880523732,0.0718020491748845,0.0248397552809281,"2019-03","2019-Q1",208200,0,"2019-03"
2019-03-31,962,"Craven County","NC","New Bern",539,147500,0,0.005453306066803,0.0387323943661972,0.0230744202364268,-0.00227632423495028,"2007-07","2007-Q3",156900,-0.0599107711918419,"2006-08"
2019-03-31,1833,"Kaufman County","TX","Dallas-Fort Worth-Arlington",540,208100,0.00726040658276864,0.016609672691744,0.0671794871794872,0.0948193061704972,0.0459415134918533,"2019-03","2019-Q1",208100,0,"2019-03"
2019-03-31,2872,"Whitfield County","GA","Dalton",541,125200,0.00240192153722978,0.0137651821862348,0.102112676056338,0.0614944381877343,,"2019-03","2019-Q1",125200,0,"2019-03"
2019-03-31,641,"Miami County","OH","Dayton",542,144000,0.00699300699300699,0.0112359550561798,0.0958904109589041,0.0523002158910777,0.0247202987166428,"2019-03","2019-Q1",144000,0,"2019-03"
2019-03-31,1644,"Cowlitz County","WA","Longview",543,269300,0.00410141685309471,0.0251237152645603,0.26968411126827,0.112259118477303,0.0420394244365008,"2019-03","2019-Q1",269300,0,"2019-03"
2019-03-31,2592,"Walworth County","WI","Whitewater-Elkhorn",544,208900,-0.00428979980934223,-0.0132262635805385,0.0476429287863591,0.0493323390084042,0.0118418864979795,"2018-11","2018-Q4",212400,-0.0164783427495292,"2018-09"
2019-03-31,2601,"Woodbury County","IA","Sioux City",545,116600,-0.00256629597946963,-0.00256629597946963,0.0532971996386631,0.0564597747259576,0.0335832274919696,"2019-01","2019-Q1",117200,-0.00511945392491468,"2018-12"
2019-03-31,3092,"Fond du Lac County","WI","Fond du Lac",546,149900,-0.00332446808510638,-0.00133244503664224,0.0909752547307133,0.0393375842668249,0.0162372172203205,"2019-01","2019-Q1",151000,-0.00728476821192053,"2018-12"
2019-03-31,2578,"Tompkins County","NY","Ithaca",547,205300,0.00146341463414634,0.00637254901960784,-0.00964785335262904,0.0393130925238276,0.0245409958674323,"2018-03","2018-Q1",207300,-0.00964785335262904,"2018-02"
2019-03-31,1781,"Houston County","AL","Dothan",548,131800,-0.0134730538922156,-0.0208023774145617,0.0169753086419753,0.018935827048177,-0.00805334295850069,"2008-09","2008-Q3",144200,-0.0859916782246879,"2006-11"
2019-03-31,2624,"Ashtabula County","OH","Ashtabula",549,94300,-0.00632244467860906,-0.00632244467860906,0.0801832760595647,0.021223501022682,0.00820580026227513,"2019-01","2019-Q1",95200,-0.00945378151260504,"2018-12"
2019-03-31,2283,"Franklin County","MO","St. Louis",550,169000,0.00655151876116736,0.0236220472440945,0.132707774798928,0.0489184628153085,0.0201022209878365,"2019-03","2019-Q1",169000,0,"2019-03"
2019-03-31,362,"Adams County","PA","Gettysburg",551,200000,-0.00398406374501992,-0.00348779272546089,0.0598834128245893,0.0318267365344074,0.000652334376609831,"2007-05","2007-Q2",227600,-0.121265377855888,"2005-11"
2019-03-31,429,"Cecil County","MD","Philadelphia-Camden-Wilmington",552,230300,0.00348583877995643,0.00964489259096887,0.0535224153705398,0.0291299269095415,0.00193090012668096,"2007-05","2007-Q2",257700,-0.106325184322856,"2005-08"
2019-03-31,2997,"Pennington County","SD","Rapid City",553,214100,0.00281030444964871,0.0118147448015123,0.0505397448478901,0.0368081991195799,0.0265165271271033,"2019-03","2019-Q1",214100,0,"2019-03"
2019-03-31,855,"Bartow County","GA","Atlanta-Sandy Springs-Roswell",554,168700,-0.00177514792899408,-0.00118413262285376,0.0975927130774235,0.0916847345620608,0.0332803031790818,"2003-07","2003-Q3",186000,-0.093010752688172,
2019-03-31,1263,"Newton County","GA","Atlanta-Sandy Springs-Roswell",555,159500,0.00949367088607595,0.0418027433050294,0.178861788617886,0.123509105899219,0.0357098178977302,"2019-03","2019-Q1",159500,0,"2019-03"
2019-03-31,1856,"Lenawee County","MI","Adrian",556,133000,-0.00299850074962519,0.00529100529100529,0.0631494804156675,0.0793272911727014,,"2019-02","2019-Q1",133400,-0.00299850074962519,"2019-01"
2019-03-31,1758,"Hanover County","VA","Richmond",557,276100,-0.00144665461121157,0.00254175744371823,0.0352455943007124,0.0384797589817778,0.0107912472631551,"2019-02","2019-Q1",276500,-0.00144665461121157,"2019-02"
2019-03-31,1343,"Putnam County","NY","New York-Newark-Jersey City",558,352000,0.00142247510668563,0.00513992004568818,0.0423452768729642,0.0317993111101194,-0.0014094663860732,"2005-12","2005-Q4",419400,-0.16070577014783,"2004-02"
2019-03-31,112,"Cass County","MO","Kansas City",559,198400,0.00303336703741153,0.0112130479102956,0.101610216546363,0.0534813133102521,0.0232246581950892,"2019-03","2019-Q1",198400,0,"2019-03"
2019-03-31,2110,"Yamhill County","OR","Portland-Vancouver-Hillsboro",560,329700,0.00273722627737226,0.0119705340699816,0.0884780455595906,0.105251799337468,0.0427157207399027,"2019-03","2019-Q1",329700,0,"2019-03"
